Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.84808E-3,59.306940787,0.724634183,0.021784961,0.520833333,0
1.86063E-3,59.678158055,0.727033696,0.021316468,0.520833333,0
1.86414E-3,59.864571958,0.727701982,0.021082221,0.520833333,0
1.86938E-3,60.05150958,0.728695332,0.020847974,0.520833333,0
1.89517E-3,60.429894862,0.733535445,0.02037948,0.520833333,0
1.90533E-3,60.620428066,0.73541799,0.020145233,0.520833333,0
1.96601E-3,60.817029483,0.746388071,0.019910986,0.520833333,0
2.01135E-3,61.018164429,0.75428587,0.019676739,0.520833333,0
2.03783E-3,61.425105678,0.758784724,0.019208245,0.520833333,0
2.04E-3,61.629105852,0.759150014,0.018973999,0.520833333,0
2.07951E-3,61.837056456,0.765698942,0.018739752,0.520833333,0
2.13632E-3,62.050688844,0.774807074,0.018505505,0.520833333,0
2.14775E-3,62.265464327,0.77659627,0.018271258,0.520833333,0
2.20659E-3,62.705440281,0.785583576,0.017802764,0.520833333,0
2.20827E-3,62.926267195,0.785833941,0.017568517,0.520833333,0
2.23692E-3,63.149959252,0.790073438,0.01733427,0.520833333,0
2.26637E-3,63.376595838,0.794342971,0.017100023,0.520833333,0
2.33104E-3,63.609700329,0.803418978,0.016865777,0.541666667,0
2.34644E-3,63.844344082,0.805519249,0.01663153,0.541666667,0
2.3515E-3,64.079494565,0.806205743,0.016397283,0.541666667,0
2.35847E-3,64.315341752,0.807145651,0.016163036,0.541666667,0
2.38631E-3,64.553972874,0.810856118,0.015928789,0.541666667,0
2.44852E-3,64.798825313,0.818891991,0.015694542,0.541666667,0
2.45656E-3,65.044481295,0.819904691,0.015460295,0.541666667,0
2.46053E-3,65.290534732,0.820403508,0.015226048,0.5625,0
2.48362E-3,65.538897215,0.823274207,0.014991801,0.5625,0
2.57421E-3,65.796318307,0.834099974,0.014757554,0.5625,0
2.59547E-3,66.055864876,0.836542492,0.014523308,0.5625,0
2.59657E-3,66.315521876,0.836668407,0.014289061,0.5625,0
2.60272E-3,66.575794,0.837368012,0.014054814,0.583333333,0
2.68552E-3,66.844345752,0.846498259,0.013820567,0.583333333,0
2.6926E-3,67.11360553,0.847254816,0.01358632,0.583333333,0
2.75281E-3,67.388886619,0.853539999,0.013352073,0.583333333,0
2.76827E-3,67.665713302,0.855111179,0.013117826,0.583333333,0
2.84747E-3,67.950460187,0.862901878,0.012883579,0.583333333,0
2.88705E-3,68.239165605,0.86663724,0.012649332,0.583333333,0
2.89033E-3,68.528199024,0.866942145,0.012415086,0.583333333,0
2.90597E-3,68.818796518,0.868386526,0.012180839,0.583333333,0
2.91493E-3,69.110290012,0.869206885,0.011946592,0.583333333,0
3.02096E-3,69.412386254,0.878534859,0.011712345,0.583333333,0
3.05554E-3,69.717940134,0.881430562,0.011478098,0.583333333,0
3.06191E-3,70.024131225,0.881956631,0.011243851,0.583333333,0
3.09939E-3,70.334070521,0.885004169,0.011009604,0.604166667,0
3.11708E-3,70.645778376,0.88641468,0.010775357,0.604166667,0
3.15879E-3,70.961657802,0.889673553,0.01054111,0.625,0
3.20307E-3,71.281965031,0.893030366,0.010306863,0.625,0
