Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.36353E-4,18.524818979,0.276055328,0.141719372,0.15,0
4.4223E-4,18.788440251,0.279198014,0.140313891,0.15,0
4.48386E-4,19.011508125,0.282475492,0.139142656,0.15,0
4.51998E-4,19.281631458,0.284391593,0.137737175,0.15,0
4.55296E-4,19.50842401,0.286136527,0.136565941,0.15,0
4.5987E-4,19.782715348,0.288549789,0.135160459,0.15,0
4.63043E-4,20.013452915,0.290219328,0.133989225,0.15,0
4.70521E-4,20.294154199,0.29413796,0.132583743,0.15,0
4.79144E-4,20.531117545,0.298629495,0.131412509,0.15,0
4.85417E-4,20.772841657,0.301878916,0.130241274,0.15,0
4.89285E-4,21.016779627,0.303875293,0.12907004,0.15,0
4.93311E-4,21.263215677,0.305947218,0.127898805,0.15,0
4.97741E-4,21.511260728,0.308219812,0.126727571,0.15,0
5.02446E-4,21.761518473,0.310624894,0.125556336,0.15,0
5.11284E-4,22.014962503,0.315120871,0.124385102,0.15,0
5.15086E-4,22.271884664,0.317045579,0.123213867,0.15,0
5.19595E-4,22.530608109,0.31932199,0.122042633,0.15,0
5.24597E-4,22.792681242,0.321837685,0.120871398,0.175,0
5.27541E-4,23.003389795,0.323314296,0.119934411,0.175,0
5.30583E-4,23.267967577,0.324836403,0.118763176,0.175,0
5.34578E-4,23.534429725,0.326830291,0.117591942,0.175,0
5.42207E-4,23.750079316,0.330621365,0.116654954,0.175,0
5.46837E-4,24.022625733,0.332911926,0.11548372,0.175,0
5.49797E-4,24.29668221,0.334372315,0.114312485,0.175,0
5.53573E-4,24.517568266,0.336230319,0.113375498,0.175,0
5.58097E-4,24.795618755,0.338449808,0.112204263,0.2,0
5.59253E-4,25.019077581,0.339015652,0.111267276,0.2,0
5.66672E-4,25.301166589,0.342635927,0.110096041,0.2,0
5.7177E-4,25.529083044,0.345112625,0.109159054,0.2,0
5.75147E-4,25.758409773,0.346747579,0.108222066,0.2,0
5.8088E-4,26.047332134,0.349514133,0.107050832,0.2,0
5.84521E-4,26.280777296,0.351265307,0.106113844,0.2,0
5.86377E-4,26.515171231,0.352156294,0.105176856,0.2,0
5.92324E-4,26.751150149,0.355001867,0.104239869,0.2,0
6.00417E-4,27.049950087,0.358854802,0.103068634,0.2,0
6.08071E-4,27.292692303,0.362477512,0.102131647,0.2,0
6.1095E-4,27.53697298,0.363835163,0.101194659,0.225,0
6.18125E-4,27.783563892,0.367205298,0.100257672,0.225,0
6.23884E-4,28.032304421,0.369897413,0.099320684,0.225,0
6.27975E-4,28.283126184,0.371802954,0.098383696,0.225,0
6.29579E-4,28.534739576,0.372548246,0.097446709,0.225,0
6.32931E-4,28.787392045,0.374103757,0.096509721,0.225,0
6.38116E-4,29.041780138,0.376501611,0.095572734,0.225,0
6.42125E-4,29.298081621,0.378349411,0.094635746,0.225,0
6.4749E-4,29.556317893,0.380813387,0.093698758,0.225,0
6.51967E-4,29.751370004,0.38286225,0.092996018,0.225,0
6.5913E-4,30.014216614,0.386126117,0.09205903,0.225,0
6.65458E-4,30.279253718,0.388995361,0.091122043,0.225,0
6.7282E-4,30.546819848,0.392316446,0.090185055,0.225,0
6.78478E-4,30.817074072,0.394856677,0.089248067,0.225,0
6.84325E-4,31.02212445,0.397470094,0.088545327,0.225,0
6.87611E-4,31.296335997,0.398934436,0.087608339,0.225,0
6.89587E-4,31.503142117,0.399812741,0.086905599,0.225,0
6.96143E-4,31.780074203,0.402718775,0.085968611,0.225,0
7.00858E-4,32.059375348,0.404800042,0.085031623,0.225,0
7.04973E-4,32.270562902,0.406610544,0.084328883,0.225,0
7.10089E-4,32.55377509,0.40885368,0.083391895,0.225,0
7.16289E-4,32.768084809,0.41156073,0.082689154,0.225,0
7.22662E-4,33.05648416,0.414330478,0.081752167,0.225,0
7.25425E-4,33.273906521,0.415527141,0.081049426,0.225,0
7.31971E-4,33.565971699,0.418352825,0.080112439,0.225,0
7.36207E-4,33.78655859,0.420174091,0.079409698,0.225,0
7.44425E-4,34.008684526,0.423691202,0.078706957,0.225,0
7.52345E-4,34.309244224,0.427060276,0.07776997,0.25,0
7.5619E-4,34.535721256,0.42868866,0.077067229,0.25,0
7.60816E-4,34.763695007,0.430641821,0.076364488,0.25,0
7.65713E-4,35.068903337,0.432702321,0.075427501,0.25,0
7.69464E-4,35.299542724,0.43427575,0.07472476,0.275,0
7.80643E-4,35.532669273,0.438938318,0.074022019,0.275,0
7.89832E-4,35.768786516,0.442741995,0.073319279,0.275,0
7.96333E-4,36.006877676,0.445417513,0.072616538,0.275,0
8.02366E-4,36.326981401,0.447888822,0.07167955,0.275,0
8.10372E-4,36.568776802,0.451151696,0.07097681,0.275,0
8.13735E-4,36.812660838,0.452516461,0.070274069,0.275,0
8.19563E-4,37.05813358,0.454873384,0.069571328,0.3,0
8.22977E-4,37.304879366,0.45624952,0.068868587,0.3,0
8.26493E-4,37.552220566,0.457663087,0.068165847,0.325,0
8.27698E-4,37.800498148,0.458146776,0.067463106,0.325,0
8.32753E-4,38.050004922,0.460170756,0.066760365,0.325,0
8.37916E-4,38.301051326,0.462229927,0.066057625,0.325,0
8.41364E-4,38.553105527,0.463601162,0.065354884,0.325,0
8.47766E-4,38.806680796,0.46613748,0.064652143,0.325,0
8.49321E-4,39.061390053,0.466751547,0.063949403,0.325,0
8.54385E-4,39.317174163,0.468746821,0.063246662,0.325,0
8.58851E-4,39.574286861,0.470500275,0.062543921,0.325,0
8.62782E-4,39.832506126,0.472039104,0.061841181,0.325,0
8.64334E-4,40.005358339,0.472645342,0.061372687,0.325,0
8.69605E-4,40.265815983,0.474699089,0.060669946,0.325,0
8.81282E-4,40.528561152,0.479220609,0.059967205,0.325,0
8.86199E-4,40.793907211,0.481113152,0.059264465,0.325,0
8.95474E-4,41.061866793,0.484663636,0.058561724,0.325,0
9.09721E-4,41.332239601,0.490070638,0.057858983,0.325,0
9.1225E-4,41.514454975,0.491024353,0.05739049,0.325,0
9.1406E-4,41.788552529,0.491705864,0.056687749,0.325,0
9.23844E-4,42.065071149,0.49537451,0.055985008,0.325,0
9.27303E-4,42.250206677,0.496665049,0.055516514,0.325,0
9.325E-4,42.529434984,0.498597643,0.054813774,0.325,0
9.38699E-4,42.809975677,0.500893525,0.054111033,0.325,0
9.50529E-4,43.094188181,0.505245597,0.053408292,0.325,0
9.51857E-4,43.284472197,0.505731953,0.052939799,0.325,0
9.63647E-4,43.57191239,0.510027306,0.052237058,0.325,0
9.66478E-4,43.764952678,0.51105292,0.051768564,0.325,0
9.71734E-4,44.055939909,0.512952014,0.051065823,0.325,0
9.82906E-4,44.252333208,0.516963402,0.05059733,0.325,0
9.86431E-4,44.547887141,0.518222394,0.049894589,0.325,0
9.94534E-4,44.84493408,0.521103855,0.049191848,0.325,0
1.01016E-3,45.045778273,0.526610486,0.048723354,0.325,0
1.01679E-3,45.349595058,0.528931476,0.048020614,0.35,0
1.02442E-3,45.553719992,0.531584323,0.04755212,0.35,0
1.02477E-3,45.758673087,0.53170565,0.047083626,0.35,0
1.03945E-3,46.069032181,0.536768028,0.046380885,0.35,0
1.04126E-3,46.277245539,0.537386926,0.045912392,0.35,0
1.05739E-3,46.592717123,0.542879709,0.045209651,0.35,0
1.0675E-3,46.806163442,0.546285832,0.044741157,0.35,0
1.06919E-3,47.01988366,0.546852838,0.044272663,0.35,0
1.07871E-3,47.342554465,0.550035415,0.043569923,0.35,0
1.07991E-3,47.558476558,0.550436077,0.043101429,0.35,0
1.09509E-3,47.77653718,0.555459268,0.042632935,0.35,0
1.11863E-3,48.109862124,0.563138302,0.041930194,0.35,0
1.12285E-3,48.334306795,0.564502154,0.041461701,0.35,0
1.13055E-3,48.560310081,0.566976617,0.040993207,0.35,0
1.14079E-3,48.788417179,0.57024722,0.040524713,0.35,0
1.14534E-3,49.01707449,0.571692237,0.040056219,0.375,0
1.16282E-3,49.363623506,0.577201223,0.039353479,0.375,0
1.16902E-3,49.597297152,0.579135949,0.038884985,0.375,0
1.17093E-3,49.831479208,0.579732312,0.038416491,0.375,0
1.17708E-3,50.066330503,0.581641241,0.037947997,0.375,0
1.194E-3,50.303658184,0.586849592,0.037479503,0.375,0
1.19681E-3,50.542980493,0.587705525,0.03701101,0.375,0
1.19833E-3,50.782604432,0.588169502,0.036542516,0.375,0
1.21816E-3,51.025386052,0.594173531,0.036074022,0.4,0
1.22652E-3,51.270488632,0.596675758,0.035605528,0.4,0
1.23353E-3,51.517052754,0.59876291,0.035137034,0.4,0
1.2379E-3,51.764384164,0.600059125,0.034668541,0.4,0
1.2755E-3,52.016040368,0.611038591,0.034200047,0.4,0
1.28475E-3,52.272411275,0.613692155,0.033731553,0.4,0
1.30652E-3,52.531932375,0.619869531,0.033263059,0.4,0
1.3363E-3,52.796535822,0.628157421,0.032794565,0.425,0
1.34178E-3,53.0643736,0.629663418,0.032326072,0.425,0
1.3501E-3,53.333687752,0.631938492,0.031857578,0.425,0
1.37116E-3,53.607824331,0.637631182,0.031389084,0.425,0
1.37636E-3,53.883020154,0.639025047,0.03092059,0.425,0
1.37752E-3,54.020771893,0.639333342,0.030686343,0.425,0
1.394E-3,54.298912986,0.643708833,0.03021785,0.425,0
1.40462E-3,54.57894321,0.646497218,0.029749356,0.425,0
1.42411E-3,54.862661314,0.651561092,0.029280862,0.45,0
1.45195E-3,55.007856053,0.658669142,0.029046615,0.45,0
1.45857E-3,55.299133475,0.660338575,0.028578121,0.45,0
1.46515E-3,55.591634656,0.661990284,0.028109628,0.45,0
1.47795E-3,55.886176569,0.66517798,0.027641134,0.45,0
1.48007E-3,56.034183194,0.665701149,0.027406887,0.45,0
1.48578E-3,56.330967539,0.667112331,0.026938393,0.475,0
1.50824E-3,56.631533392,0.67260049,0.026469899,0.475,0
1.50993E-3,56.782526559,0.673011354,0.026235652,0.475,0
1.51893E-3,57.08619965,0.675182225,0.025767159,0.475,0
1.53581E-3,57.392919039,0.679215499,0.025298665,0.475,0
1.54804E-3,57.547722783,0.682106934,0.025064418,0.5,0
1.58485E-3,57.862110969,0.690653849,0.024595924,0.5,0
1.58897E-3,58.021008179,0.691596071,0.024361677,0.525,0
1.60201E-3,58.340176775,0.694558828,0.023893183,0.525,0
1.60922E-3,58.501098355,0.696183591,0.023658937,0.525,0
1.63561E-3,58.826894069,0.702061961,0.023190443,0.525,0
1.65715E-3,59.15633264,0.706775049,0.022721949,0.525,0
1.65741E-3,59.322073864,0.706832856,0.022487702,0.55,0
1.70528E-3,59.66207718,0.717039725,0.022019208,0.55,0
1.70575E-3,59.832651701,0.71713744,0.021784961,0.55,0
1.70617E-3,60.003268285,0.71722551,0.021550714,0.55,0
1.71384E-3,60.345581954,0.718828162,0.021082221,0.55,0
1.73098E-3,60.518679733,0.722372304,0.020847974,0.55,0
1.88054E-3,60.888694591,0.751471851,0.02037948,0.55,0
1.88365E-3,61.077059811,0.752043493,0.020145233,0.55,0
1.88931E-3,61.265990616,0.753079549,0.019910986,0.55,0
1.90387E-3,61.645500422,0.755727818,0.019442492,0.55,0
1.91576E-3,61.837076042,0.757867237,0.019208245,0.55,0
1.93442E-3,62.030517676,0.761189168,0.018973999,0.55,0
1.98996E-3,62.423245012,0.770809373,0.018505505,0.55,0
1.9918E-3,62.622425404,0.771122558,0.018271258,0.55,0
1.99674E-3,62.822098998,0.771956726,0.018037011,0.55,0
2.0488E-3,63.026979121,0.78057938,0.017802764,0.55,0
2.07014E-3,63.439301717,0.784018974,0.01733427,0.6,0
2.07037E-3,63.646338434,0.784054757,0.017100023,0.6,0
2.08349E-3,63.854687021,0.786141868,0.016865777,0.6,0
2.08464E-3,64.063150557,0.786323782,0.01663153,0.6,0
2.08749E-3,64.271899826,0.7867753,0.016397283,0.6,0
2.15467E-3,64.69890478,0.797119417,0.015928789,0.6,0
2.22259E-3,64.921164245,0.80706987,0.015694542,0.6,0
2.23063E-3,65.144226914,0.808213679,0.015460295,0.6,0
2.26727E-3,65.370953815,0.813346331,0.015226048,0.6,0
2.28006E-3,65.598959705,0.815105337,0.014991801,0.6,0
2.28555E-3,65.827514649,0.815855361,0.014757554,0.6,0
2.31769E-3,66.059283185,0.820184607,0.014523308,0.6,0
2.32421E-3,66.291704678,0.821051732,0.014289061,0.6,0
2.41176E-3,66.532880232,0.832281184,0.014054814,0.6,0
2.46907E-3,66.779787691,0.839249329,0.013820567,0.6,0
2.53067E-3,67.032854805,0.846415104,0.01358632,0.6,0
2.55861E-3,67.288715788,0.849559154,0.013352073,0.6,0
2.58379E-3,67.547094496,0.852337274,0.013117826,0.6,0
2.60725E-3,67.80781997,0.854880541,0.012883579,0.6,0
2.75149E-3,68.082968666,0.869577456,0.012649332,0.625,0
2.88931E-3,68.371899611,0.882228414,0.012415086,0.625,0
2.93221E-3,68.665120326,0.885909832,0.012180839,0.625,0
2.94138E-3,68.959257838,0.886681565,0.011946592,0.625,0
2.95645E-3,69.254903013,0.887939336,0.011712345,0.625,0
2.96996E-3,69.55189917,0.889054532,0.011478098,0.625,0
3.03695E-3,69.855594299,0.894422519,0.011243851,0.625,0
3.03867E-3,70.159461105,0.894556619,0.011009604,0.625,0
3.05599E-3,70.465060068,0.895900136,0.010775357,0.625,0
3.1775E-3,70.782810552,0.904856074,0.01054111,0.625,0
3.21107E-3,71.103917123,0.907190869,0.010306863,0.625,0
3.21625E-3,71.425541933,0.90754626,0.010072617,0.625,0
3.22513E-3,71.74805523,0.908152391,0.00983837,0.625,0
3.2503E-3,72.073085275,0.909847846,0.009604123,0.625,0
3.25213E-3,72.39829868,0.909970141,0.009369876,0.625,0
3.28294E-3,72.726593132,0.912000437,0.009135629,0.65,0
3.32215E-3,73.058808177,0.914517902,0.008901382,0.65,0
3.44221E-3,73.403029439,0.921788025,0.008667135,0.65,0
3.48102E-3,73.751131454,0.924003077,0.008432888,0.65,0
3.74121E-3,74.125252343,0.937318245,0.008198641,0.65,0
3.79129E-3,74.504381459,0.939599729,0.007964394,0.65,0
3.85435E-3,74.889816081,0.942354465,0.007730148,0.65,0
3.88623E-3,75.27843863,0.943699017,0.007495901,0.675,0
3.92458E-3,75.670896609,0.945275167,0.007261654,0.7,0
3.92928E-3,76.063824216,0.9454651,0.007027407,0.7,0
4.01411E-3,76.465234869,0.948784648,0.00679316,0.7,0
4.04615E-3,76.869849907,0.949985314,0.006558913,0.7,0
4.1925E-3,77.289100325,0.955121075,0.006324666,0.7,0
4.24308E-3,77.713408474,0.956770419,0.006090419,0.7,0
4.34885E-3,78.148293886,0.960026385,0.005856172,0.7,0
4.66183E-3,78.614476545,0.968293541,0.005621926,0.725,0
4.76942E-3,79.091418324,0.970721054,0.005387679,0.75,0
4.80526E-3,79.57194401,0.971487677,0.005153432,0.75,0
4.89324E-3,80.061267771,0.973285603,0.004919185,0.75,0
5.02542E-3,80.563809838,0.97577597,0.004684938,0.75,0
5.50289E-3,81.114099055,0.98298893,0.004450691,0.75,0
5.70139E-3,81.684238441,0.985313776,0.004216444,0.75,0
6.04292E-3,82.288530754,0.988594798,0.003982197,0.775,0
6.35112E-3,82.923642943,0.990921541,0.00374795,0.8,0
6.65541E-3,83.589183651,0.992752645,0.003513703,0.8,0
7.43699E-3,84.332882696,0.995936616,0.003279457,0.8,0
8.2787E-3,85.160752711,0.997820963,0.00304521,0.8,0
8.94386E-3,86.05513891,0.998668306,0.002810963,0.8,0
8.95086E-3,86.950225372,0.998675192,0.002576716,0.825,0
8.99526E-3,87.849751008,0.998718023,0.002342469,0.85,0
9.14631E-3,88.764381741,0.998853656,0.002108222,0.85,0
9.53076E-3,89.717457933,0.999137604,0.001873975,0.875,0
1.00465E-2,90.722109179,0.999411313,0.001639728,0.9,0
1.08618E-2,91.808293297,0.999678083,0.001405481,0.9,0
1.15452E-2,92.962815033,0.999805899,0.001171234,0.9,0
1.26625E-2,94.229062859,0.999915119,0.000936988,0.925,0
1.32841E-2,95.557473873,0.999946427,0.000702741,0.925,0
1.46191E-2,97.01938469,0.99998006,0.000468494,0.95,0
2.98062E-2,100,1,0.000234247,0.975,0
2.98062E-2,100,1,0,0.975,0
