x,y,species cloglog values
297.0,297.0,0.0019577532
298.0,298.0,0.04486917
299.0,299.0,0.022282902
300.0,300.0,0.003104786
301.0,301.0,0.0017145254
302.0,302.0,4.2783876E-4
303.0,303.0,1.1662603E-4
304.0,304.0,7.820642E-5
305.0,305.0,0.002559449
306.0,306.0,0.015877264
307.0,307.0,0.32140097
308.0,308.0,0.3721145
309.0,309.0,0.34951413
310.0,310.0,0.18756403
311.0,311.0,0.018748865
312.0,312.0,0.31704557
313.0,313.0,0.430576
314.0,314.0,0.018822055
315.0,315.0,0.0014439466
316.0,316.0,5.720057E-4
317.0,317.0,1.3400777E-4
318.0,318.0,3.3548186E-4
319.0,319.0,0.0019329576
320.0,320.0,0.0014650698
321.0,321.0,0.0018777264
322.0,322.0,0.0025897631
323.0,323.0,0.01421565
324.0,324.0,0.010449019
325.0,325.0,0.08089196
326.0,326.0,0.20121486
327.0,327.0,0.09808073
328.0,328.0,0.1464041
329.0,329.0,0.45896742
330.0,330.0,0.08446556
331.0,331.0,0.28889987
332.0,332.0,0.033657562
333.0,333.0,0.0060329325
334.0,334.0,0.0127990935
335.0,335.0,0.11911369
336.0,336.0,0.10331972
337.0,337.0,0.012952716
338.0,338.0,1.3120023E-4
339.0,339.0,2.3298923E-4
340.0,340.0,0.001203409
341.0,341.0,0.0057491604
342.0,342.0,0.04422176
343.0,343.0,0.48332098
344.0,344.0,0.0068066185
345.0,345.0,0.001407386
346.0,346.0,1.3624837E-4
347.0,347.0,9.343386E-5
348.0,348.0,7.70627E-5
349.0,349.0,7.08768E-5
350.0,350.0,2.5752342E-5
351.0,351.0,2.168056E-5
352.0,352.0,2.3326564E-5
353.0,353.0,1.0623884E-4
354.0,354.0,7.242701E-4
355.0,355.0,0.0051566493
356.0,356.0,0.39774495
357.0,357.0,0.3865375
358.0,358.0,0.2450917
359.0,359.0,0.5317057
360.0,360.0,0.40271878
361.0,361.0,0.43099964
362.0,362.0,0.49773854
363.0,363.0,0.23284556
364.0,364.0,0.0017816629
365.0,365.0,0.0012025521
366.0,366.0,6.2049244E-4
367.0,367.0,0.002362656
368.0,368.0,0.0065225596
369.0,369.0,0.018002884
370.0,370.0,0.029715797
371.0,371.0,0.10379439
372.0,372.0,0.5052456
373.0,373.0,0.27120897
374.0,374.0,0.8523373
375.0,375.0,0.13728626
376.0,376.0,0.28854978
377.0,377.0,0.027528713
378.0,378.0,0.056896005
379.0,379.0,0.14267908
380.0,380.0,0.06933619
381.0,381.0,0.035671297
382.0,382.0,0.009186488
383.0,383.0,0.0029462646
384.0,384.0,4.8334055E-4
385.0,385.0,8.1142054E-5
386.0,386.0,9.2983857E-4
387.0,387.0,0.022442326
388.0,388.0,0.18406314
389.0,389.0,0.0025168015
390.0,390.0,4.25876E-4
391.0,391.0,1.9885576E-4
392.0,392.0,2.8392966E-5
