Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.27333E-4,25.262622179,0.377075365,0.118763176,0.170212766,0
5.31873E-4,25.527366043,0.379608702,0.117591942,0.170212766,0
5.38747E-4,25.795458579,0.383424591,0.116420707,0.170212766,0
5.43204E-4,26.012271389,0.385886421,0.11548372,0.170212766,0
5.58487E-4,26.287651133,0.394252944,0.114312485,0.191489362,0
5.61654E-4,26.511656081,0.395972889,0.113375498,0.191489362,0
5.67401E-4,26.794186289,0.399080451,0.112204263,0.191489362,0
5.70933E-4,27.022222735,0.400982518,0.111267276,0.191489362,0
5.74262E-4,27.25152788,0.402770031,0.110330288,0.191489362,0
5.79092E-4,27.540279551,0.405353488,0.109159054,0.191489362,0
5.8164E-4,27.772767062,0.406712034,0.108222066,0.212765957,0
5.87414E-4,28.006403888,0.409778533,0.107285078,0.234042553,0
5.93991E-4,28.301891979,0.413253036,0.106113844,0.234042553,0
5.99047E-4,28.540985162,0.415909624,0.105176856,0.234042553,0
6.05054E-4,28.782366546,0.419050605,0.104239869,0.234042553,0
6.10242E-4,29.025214179,0.421749467,0.103302881,0.234042553,0
6.17679E-4,29.270282944,0.425596809,0.102365894,0.234042553,0
6.20329E-4,29.518116959,0.426961243,0.101428906,0.234042553,0
6.26105E-4,29.767622674,0.429924694,0.100491918,0.234042553,0
6.30365E-4,30.019084259,0.432100384,0.099554931,0.234042553,0
6.42164E-4,30.273552519,0.438082729,0.098617943,0.234042553,0
6.46001E-4,30.531414416,0.440014628,0.097680956,0.234042553,0
6.55183E-4,30.792069713,0.444611165,0.096743968,0.234042553,0
6.58078E-4,31.054737415,0.446052574,0.095806981,0.234042553,0
6.6101E-4,31.252934094,0.447508333,0.09510424,0.234042553,0
6.65023E-4,31.518244084,0.449494879,0.094167252,0.255319149,0
6.66434E-4,31.784566497,0.450191653,0.093230265,0.255319149,0
6.73069E-4,32.052589518,0.453456143,0.092293277,0.276595745,0
6.90243E-4,32.257851057,0.461816534,0.091590536,0.276595745,0
6.93772E-4,32.534703725,0.463518772,0.090653549,0.276595745,0
7.0082E-4,32.813416198,0.466902126,0.089716561,0.276595745,0
7.02564E-4,33.023991203,0.467735957,0.089013821,0.276595745,0
7.08866E-4,33.306557539,0.470737942,0.088076833,0.276595745,0
7.11449E-4,33.519516251,0.471963945,0.087374092,0.29787234,0
7.21368E-4,33.806899988,0.476643983,0.086437105,0.29787234,0
7.25707E-4,34.024318743,0.478678325,0.085734364,0.29787234,0
7.32747E-4,34.316223786,0.481962463,0.084797376,0.29787234,0
7.37388E-4,34.536981817,0.484116091,0.084094636,0.29787234,0
7.48573E-4,34.759841303,0.4892693,0.083391895,0.29787234,0
7.51985E-4,35.060589799,0.490830796,0.082454907,0.29787234,0
7.57097E-4,35.287191758,0.493161844,0.081752167,0.29787234,0
7.60209E-4,35.514986085,0.494575628,0.081049426,0.319148936,0
7.6608E-4,35.820338851,0.497231999,0.080112439,0.340425532,0
7.72291E-4,36.051613725,0.500027389,0.079409698,0.340425532,0
7.76319E-4,36.284182763,0.501831813,0.078706957,0.340425532,0
7.82052E-4,36.518352763,0.504388828,0.078004216,0.340425532,0
7.84047E-4,36.753243249,0.505275215,0.077301476,0.340425532,0
7.98481E-4,37.07087499,0.511643578,0.076364488,0.361702128,0
8.00929E-4,37.310769984,0.51271564,0.075661747,0.361702128,0
8.09492E-4,37.552797043,0.516446492,0.074959007,0.361702128,0
8.13126E-4,37.796377292,0.518021032,0.074256266,0.361702128,0
8.21869E-4,38.041568453,0.521788876,0.073553525,0.361702128,0
8.28202E-4,38.289726963,0.52449955,0.072850785,0.361702128,0
8.32089E-4,38.538675477,0.526155277,0.072148044,0.361702128,0
8.43908E-4,38.791304667,0.531155894,0.071445303,0.382978723,0
8.45589E-4,39.044802821,0.531862474,0.070742563,0.382978723,0
8.48151E-4,39.299074485,0.532937803,0.070039822,0.382978723,0
8.50661E-4,39.554015924,0.533988844,0.069337081,0.382978723,0
8.54708E-4,39.810081126,0.53567874,0.068634341,0.382978723,0
8.60866E-4,40.067398282,0.538238054,0.0679316,0.404255319,0
8.68161E-4,40.326703422,0.541251707,0.067228859,0.404255319,0
8.72796E-4,40.500858624,0.543156502,0.066760365,0.404255319,0
8.79612E-4,40.764250133,0.545942907,0.066057625,0.404255319,0
8.87571E-4,41.029343687,0.549175164,0.065354884,0.404255319,0
8.90612E-4,41.296134056,0.550404021,0.064652143,0.404255319,0
8.93777E-4,41.563782998,0.551679149,0.063949403,0.404255319,0
9.00795E-4,41.833400376,0.554494584,0.063246662,0.404255319,0
9.01494E-4,42.013634371,0.55477417,0.062778168,0.404255319,0
9.12253E-4,42.28557029,0.559052972,0.062075428,0.404255319,0
9.15324E-4,42.559944758,0.560266625,0.061372687,0.404255319,0
9.20139E-4,42.835435773,0.562163216,0.060669946,0.404255319,0
9.25052E-4,43.020167747,0.56408954,0.060201452,0.404255319,0
9.38454E-4,43.299873776,0.569301884,0.059498712,0.404255319,0
9.46732E-4,43.582592695,0.572490398,0.058795971,0.404255319,0
9.51476E-4,43.772509958,0.574306815,0.058327477,0.404255319,0
9.62246E-4,44.059913204,0.578402342,0.057624736,0.404255319,0
9.64925E-4,44.252777599,0.579414763,0.057156243,0.404255319,0
9.75869E-4,44.544896665,0.583526328,0.056453502,0.404255319,0
9.8199E-4,44.839097093,0.585808174,0.055750761,0.425531915,0
9.88226E-4,45.036729436,0.588119794,0.055282268,0.425531915,0
9.98875E-4,45.335409275,0.592038232,0.054579527,0.425531915,0
1.009E-3,45.536394139,0.595729736,0.054111033,0.425531915,0
1.01918E-3,45.840899433,0.599406742,0.053408292,0.425531915,0
1.02619E-3,46.045767022,0.601918427,0.052939799,0.425531915,0
1.02945E-3,46.251638411,0.603082714,0.052471305,0.425531915,0
1.03191E-3,46.56092311,0.603957249,0.051768564,0.425531915,0
1.0384E-3,46.768506571,0.606256533,0.05130007,0.425531915,0
1.04953E-3,47.081579006,0.610171045,0.05059733,0.425531915,0
1.05186E-3,47.291875569,0.610984509,0.050128836,0.425531915,0
1.05633E-3,47.502894414,0.612542598,0.049660342,0.425531915,0
1.06698E-3,47.822046137,0.616229353,0.048957601,0.425531915,0
1.07106E-3,48.03599703,0.617633784,0.048489108,0.425531915,0
1.08186E-3,48.251509644,0.621321412,0.048020614,0.425531915,0
1.10954E-3,48.582573317,0.63061501,0.047317873,0.446808511,0
1.11463E-3,48.80536741,0.632299341,0.046849379,0.446808511,0
1.11785E-3,49.028836356,0.63335794,0.046380885,0.446808511,0
1.13134E-3,49.253787853,0.637771236,0.045912392,0.446808511,0
1.13783E-3,49.594577605,0.639876419,0.045209651,0.446808511,0
1.14068E-3,49.822617124,0.640796698,0.044741157,0.446808511,0
1.14415E-3,50.05141406,0.641912515,0.044272663,0.446808511,0
1.15038E-3,50.280911395,0.643911288,0.04380417,0.446808511,0
1.15434E-3,50.511553916,0.645174467,0.043335676,0.446808511,0
1.15633E-3,50.85815395,0.645807381,0.042632935,0.446808511,0
1.15978E-3,51.08987164,0.64690189,0.042164441,0.446808511,0
1.16945E-3,51.323362802,0.649952778,0.041695948,0.446808511,0
1.17135E-3,51.557490375,0.650551052,0.041227454,0.446808511,0
1.18137E-3,51.793579022,0.653677149,0.04075896,0.446808511,0
1.18894E-3,52.031303497,0.656024038,0.040290466,0.446808511,0
1.19458E-3,52.269891088,0.657759856,0.039821972,0.446808511,0
1.1975E-3,52.509303891,0.658656149,0.039353479,0.446808511,0
1.21815E-3,52.871616286,0.664926411,0.038650738,0.446808511,0
1.21884E-3,53.115375935,0.665133609,0.038182244,0.446808511,0
1.22597E-3,53.359882983,0.667269886,0.03771375,0.446808511,0
1.23135E-3,53.605935408,0.66887167,0.037245257,0.446808511,0
1.26645E-3,53.858046133,0.679141995,0.036776763,0.446808511,0
1.27148E-3,54.112078626,0.680586307,0.036308269,0.446808511,0
1.28249E-3,54.367498529,0.683728719,0.035839775,0.446808511,0
1.2856E-3,54.624422905,0.684609176,0.035371281,0.446808511,0
1.29113E-3,54.753536006,0.686171339,0.035137034,0.446808511,0
1.29697E-3,55.012629597,0.687810884,0.034668541,0.446808511,0
1.30385E-3,55.273054755,0.689732491,0.034200047,0.446808511,0
1.31472E-3,55.535961894,0.692747578,0.033731553,0.446808511,0
1.34039E-3,55.801911152,0.699745241,0.033263059,0.446808511,0
1.34454E-3,56.070508283,0.700862214,0.032794565,0.468085106,0
1.36317E-3,56.342745018,0.705821649,0.032326072,0.468085106,0
1.37789E-3,56.616869004,0.709682451,0.031857578,0.468085106,0
1.38313E-3,56.755181528,0.711044139,0.031623331,0.468085106,0
1.41779E-3,57.037654196,0.719896386,0.031154837,0.468085106,0
1.42548E-3,57.32261549,0.721823091,0.030686343,0.468085106,0
1.42688E-3,57.607893441,0.722172374,0.03021785,0.468085106,0
1.42804E-3,57.750697756,0.722462512,0.029983603,0.468085106,0
1.44571E-3,58.039413615,0.726828152,0.029515109,0.468085106,0
1.45067E-3,58.329183435,0.728042843,0.029046615,0.489361702,0
1.47406E-3,58.623979196,0.733691474,0.028578121,0.489361702,0
1.47789E-3,58.771767921,0.734605773,0.028343874,0.489361702,0
1.52115E-3,59.072503974,0.74471357,0.027875381,0.510638298,0
1.55125E-3,59.3821307,0.751518164,0.027406887,0.510638298,0
1.56524E-3,59.538655044,0.754620446,0.02717264,0.510638298,0
1.57463E-3,59.853495318,0.756679126,0.026704146,0.510638298,0
1.58642E-3,60.012137062,0.759239994,0.026469899,0.510638298,0
1.6059E-3,60.331627859,0.763414153,0.026001405,0.510638298,0
1.61231E-3,60.653792242,0.764770217,0.025532912,0.510638298,0
1.61239E-3,60.815031527,0.764788453,0.025298665,0.510638298,0
1.64037E-3,61.141361401,0.770621573,0.024830171,0.510638298,0
1.66337E-3,61.307698122,0.77530787,0.024595924,0.510638298,0
1.67235E-3,61.641756961,0.777111619,0.02412743,0.510638298,0
1.67575E-3,61.809332406,0.777792313,0.023893183,0.510638298,0
1.6941E-3,62.147577102,0.781420934,0.02342469,0.510638298,0
1.7065E-3,62.31822667,0.783839883,0.023190443,0.531914894,0
1.72237E-3,62.662687549,0.786898312,0.022721949,0.531914894,0
1.726E-3,62.835287722,0.787591577,0.022487702,0.531914894,0
1.7263E-3,63.007917959,0.787648887,0.022253455,0.531914894,0
1.74101E-3,63.354883347,0.790433292,0.021784961,0.553191489,0
1.7451E-3,63.529393759,0.791202517,0.021550714,0.553191489,0
1.76198E-3,63.880245025,0.794340793,0.021082221,0.553191489,0
1.76855E-3,64.057099856,0.795550398,0.020847974,0.553191489,0
1.80958E-3,64.416959989,0.802943307,0.02037948,0.553191489,0
1.84125E-3,64.601085419,0.808466788,0.020145233,0.553191489,0
1.8425E-3,64.785335916,0.80868168,0.019910986,0.553191489,0
1.89158E-3,65.162912396,0.816925541,0.019442492,0.553191489,0
1.90454E-3,65.353366278,0.819043335,0.019208245,0.553191489,0
1.91722E-3,65.545088395,0.821091585,0.018973999,0.553191489,0
1.95031E-3,65.932846228,0.826326399,0.018505505,0.553191489,0
1.98087E-3,66.130932928,0.831025795,0.018271258,0.553191489,0
1.98797E-3,66.329729497,0.83209903,0.018037011,0.553191489,0
1.99695E-3,66.529424672,0.833447839,0.017802764,0.553191489,0
2.01276E-3,66.931684627,0.835794119,0.01733427,0.553191489,0
2.02385E-3,67.134069788,0.837421094,0.017100023,0.553191489,0
2.13497E-3,67.347566697,0.852853991,0.016865777,0.553191489,0
2.16379E-3,67.56394525,0.856611179,0.01663153,0.553191489,0
2.18719E-3,67.782664,0.859591706,0.016397283,0.553191489,0
2.18849E-3,68.001512998,0.859755762,0.016163036,0.553191489,0
2.25569E-3,68.446323131,0.867964683,0.015694542,0.553191489,0
2.26082E-3,68.672405072,0.868571472,0.015460295,0.553191489,0
2.2731E-3,68.89971466,0.870011767,0.015226048,0.553191489,0
2.28556E-3,69.128270424,0.871457656,0.014991801,0.553191489,0
2.28685E-3,69.356955253,0.871606485,0.014757554,0.553191489,0
2.32955E-3,69.589910112,0.876434365,0.014523308,0.553191489,0
2.40599E-3,69.830509417,0.884628589,0.014289061,0.553191489,0
2.41244E-3,70.071753496,0.885294367,0.014054814,0.574468085,0
2.41862E-3,70.313615171,0.885928476,0.013820567,0.574468085,0
2.43683E-3,70.557297809,0.887777798,0.01358632,0.574468085,0
2.46179E-3,70.803476877,0.890264481,0.013352073,0.574468085,0
2.47733E-3,71.05121014,0.891784698,0.013117826,0.595744681,0
2.50353E-3,71.301563612,0.894300092,0.012883579,0.617021277,0
2.56436E-3,71.557999977,0.899916536,0.012649332,0.617021277,0
2.58296E-3,71.816295481,0.901572816,0.012415086,0.617021277,0
2.58301E-3,72.074596285,0.9015775,0.012180839,0.617021277,0
2.58762E-3,72.333358266,0.901984075,0.011946592,0.617021277,0
2.61465E-3,72.594823538,0.904333762,0.011712345,0.617021277,0
2.63569E-3,72.858392999,0.906123656,0.011478098,0.638297872,0
2.66651E-3,73.125044355,0.90868495,0.011243851,0.638297872,0
2.83118E-3,73.408162362,0.921231564,0.011009604,0.659574468,0
2.86356E-3,73.694517878,0.923487605,0.010775357,0.659574468,0
2.87377E-3,73.981895064,0.924186048,0.01054111,0.659574468,0
2.93101E-3,74.274995847,0.927982596,0.010306863,0.659574468,0
2.96761E-3,74.57175709,0.930310348,0.010072617,0.680851064,0
3.01467E-3,74.873224115,0.933192647,0.00983837,0.680851064,0
3.02528E-3,75.175751753,0.933825633,0.009604123,0.680851064,0
3.1894E-3,75.494692105,0.942890295,0.009369876,0.680851064,0
3.24468E-3,75.819160244,0.945654755,0.009135629,0.70212766,0
3.29313E-3,76.148473386,0.947967486,0.008901382,0.70212766,0
3.38174E-3,76.486646974,0.951945384,0.008667135,0.70212766,0
3.5445E-3,76.841096953,0.958477199,0.008432888,0.70212766,0
3.55885E-3,77.196981495,0.95900844,0.008198641,0.70212766,0
3.65672E-3,77.562653952,0.962456108,0.007964394,0.70212766,0
3.81452E-3,77.944106299,0.967414358,0.007730148,0.70212766,0
3.8349E-3,78.327596743,0.968005053,0.007495901,0.723404255,0
3.98812E-3,78.726408597,0.972115964,0.007261654,0.723404255,0
4.18849E-3,79.145257853,0.976705895,0.007027407,0.744680851,0
4.20326E-3,79.565584213,0.977012698,0.00679316,0.744680851,0
4.24448E-3,79.990031758,0.977847495,0.006558913,0.765957447,0
4.32873E-3,80.422904782,0.979461027,0.006324666,0.765957447,0
4.46296E-3,80.869201034,0.981792412,0.006090419,0.765957447,0
4.73985E-3,81.343186305,0.985799116,0.005856172,0.787234043,0
5.09564E-3,81.85275028,0.989681351,0.005621926,0.787234043,0
5.35196E-3,82.387945984,0.991802046,0.005387679,0.787234043,0
5.35358E-3,82.923304056,0.991813985,0.005153432,0.787234043,0
5.54774E-3,83.478078259,0.993123226,0.004919185,0.808510638,0
5.75335E-3,84.053413312,0.994282125,0.004684938,0.808510638,0
5.80797E-3,84.634210689,0.994555707,0.004450691,0.829787234,0
5.94167E-3,85.228378093,0.995171385,0.004216444,0.85106383,0
5.97852E-3,85.826230026,0.995328465,0.003982197,0.85106383,0
6.04194E-3,86.430423586,0.995586951,0.00374795,0.85106383,0
6.13339E-3,87.043762929,0.995934755,0.003513703,0.872340426,0
6.37638E-3,87.681400514,0.996731356,0.003279457,0.893617021,0
6.66484E-3,88.347884264,0.997476986,0.00304521,0.893617021,0
7.13343E-3,89.061227185,0.998343262,0.002810963,0.893617021,0
7.68184E-3,89.829410722,0.998987314,0.002576716,0.893617021,0
7.72802E-3,90.602212494,0.999028435,0.002342469,0.893617021,0
8.05544E-3,91.407756524,0.999275837,0.002108222,0.893617021,0
8.32099E-3,92.239855442,0.999429415,0.001873975,0.893617021,0
8.54587E-3,93.094442307,0.999533708,0.001639728,0.893617021,0
8.60794E-3,93.955236501,0.999558978,0.001405481,0.914893617,0
9.45739E-3,94.900975389,0.999794255,0.001171234,0.936170213,0
9.55308E-3,95.856283716,0.999811189,0.000936988,0.936170213,0
1.21776E-2,97.074048712,0.999982097,0.000702741,0.957446809,0
1.45251E-2,98.526561415,0.999997823,0.000468494,0.957446809,0
1.47344E-2,100,0.999998196,0.000234247,0.978723404,0
1.47344E-2,100,0.999998196,0,0.978723404,0
